pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
EPT-0I	EPT-0J	uce-9018_EPT_C12	1	10000	0.0038461538461538	26	6	1560	0
EPT-0H	EPT-0P	uce-9018_EPT_C12	1	10000	0.0	26	0	416	0
EPT-0H	EPT-0O	uce-9018_EPT_C12	1	10000	0.0038461538461538	26	4	1040	0
EPT-0H	EPT-0N	uce-9018_EPT_C12	1	10000	0.0	26	0	208	0
EPT-0I	EPT-0P	uce-9018_EPT_C12	1	10000	0.0038461538461538	26	4	1040	0
EPT-0D	EPT-0N	uce-9018_EPT_C12	1	10000	0.0	26	0	312	0
EPT-0D	EPT-0L	uce-9018_EPT_C12	1	10000	0.0	26	0	312	0
EPT-0D	EPT-0J	uce-9018_EPT_C12	1	10000	0.0	26	0	936	0
EPT-0B	EPT-0H	uce-9018_EPT_C12	1	10000	0.0	26	0	624	0
EPT-0B	EPT-0F	uce-9018_EPT_C12	1	10000	0.0	26	0	1524	36
EPT-0B	EPT-0E	uce-9018_EPT_C12	1	10000	0.0076923076923076	26	12	1560	0
EPT-0B	EPT-0D	uce-9018_EPT_C12	1	10000	0.0	26	0	936	0
EPT-0B	EPT-0C	uce-9018_EPT_C12	1	10000	0.0096774193548387	26	18	1860	12
EPT-0A	EPT-0P	uce-9018_EPT_C12	1	10000	0.0	26	0	832	0
EPT-0A	EPT-0O	uce-9018_EPT_C12	1	10000	0.0038461538461538	26	8	2080	0
EPT-0B	EPT-0I	uce-9018_EPT_C12	1	10000	0.0038461538461538	26	6	1560	0
EPT-0A	EPT-0N	uce-9018_EPT_C12	1	10000	0.0	26	0	416	0
EPT-0A	EPT-0J	uce-9018_EPT_C12	1	10000	0.0	26	0	1248	0
EPT-0A	EPT-0I	uce-9018_EPT_C12	1	10000	0.0038461538461538	26	8	2080	0
EPT-0A	EPT-0H	uce-9018_EPT_C12	1	10000	0.0	26	0	832	0
EPT-0A	EPT-0F	uce-9018_EPT_C12	1	10000	0.0	26	0	2032	48
EPT-0A	EPT-0E	uce-9018_EPT_C12	1	10000	0.0076923076923076	26	16	2080	0
EPT-0A	EPT-0D	uce-9018_EPT_C12	1	10000	0.0	26	0	1248	0
EPT-0A	EPT-0C	uce-9018_EPT_C12	1	10000	0.0096774193548387	26	24	2480	16
EPT-0A	EPT-0L	uce-9018_EPT_C12	1	10000	0.0	26	0	416	0
EPT-0N	EPT-0P	uce-9018_EPT_C12	1	10000	0.0	26	0	208	0
EPT-0B	EPT-0J	uce-9018_EPT_C12	1	10000	0.0	26	0	936	0
EPT-0B	EPT-0N	uce-9018_EPT_C12	1	10000	0.0	26	0	312	0
EPT-0D	EPT-0I	uce-9018_EPT_C12	1	10000	0.0038461538461538	26	6	1560	0
EPT-0D	EPT-0H	uce-9018_EPT_C12	1	10000	0.0	26	0	624	0
EPT-0D	EPT-0F	uce-9018_EPT_C12	1	10000	0.0	26	0	1524	36
EPT-0D	EPT-0E	uce-9018_EPT_C12	1	10000	0.0076923076923076	26	12	1560	0
EPT-0C	EPT-0P	uce-9018_EPT_C12	1	10000	0.0096774193548387	26	12	1240	8
EPT-0C	EPT-0O	uce-9018_EPT_C12	1	10000	0.0116129032258064	26	36	3100	20
EPT-0C	EPT-0N	uce-9018_EPT_C12	1	10000	0.0096774193548387	26	6	620	4
EPT-0B	EPT-0L	uce-9018_EPT_C12	1	10000	0.0	26	0	312	0
EPT-0C	EPT-0L	uce-9018_EPT_C12	1	10000	0.0096774193548387	26	6	620	4
EPT-0C	EPT-0I	uce-9018_EPT_C12	1	10000	0.0116129032258064	26	36	3100	20
EPT-0C	EPT-0H	uce-9018_EPT_C12	1	10000	0.0096774193548387	26	12	1240	8
EPT-0C	EPT-0F	uce-9018_EPT_C12	1	10000	0.0099075297225891	26	30	3028	92
EPT-0C	EPT-0E	uce-9018_EPT_C12	1	10000	0.0135483870967741	26	42	3100	20
EPT-0C	EPT-0D	uce-9018_EPT_C12	1	10000	0.0096774193548387	26	18	1860	12
EPT-0B	EPT-0P	uce-9018_EPT_C12	1	10000	0.0	26	0	624	0
EPT-0B	EPT-0O	uce-9018_EPT_C12	1	10000	0.0038461538461538	26	6	1560	0
EPT-0C	EPT-0J	uce-9018_EPT_C12	1	10000	0.0096774193548387	26	18	1860	12
EPT-0O	EPT-0P	uce-9018_EPT_C12	1	10000	0.0038461538461538	26	4	1040	0
EPT-0A	EPT-0B	uce-9044_EPT_C10	1	10000	0.0130788264404383	237	148	11316	60
EPT-0F	EPT-0O	uce-9044_EPT_C10	1	10000	0.0150789427000177	237	340	22548	1152
EPT-0F	EPT-0N	uce-9044_EPT_C10	1	10000	0.0112007168458781	228	50	4464	276
EPT-0F	EPT-0L	uce-9044_EPT_C10	1	10000	0.0108131487889273	236	50	4624	116
EPT-0F	EPT-0J	uce-9044_EPT_C10	1	10000	0.015831894070236	237	220	13896	324
EPT-0F	EPT-0I	uce-9044_EPT_C10	1	10000	0.014305774969282	237	326	22788	912
EPT-0F	EPT-0H	uce-9044_EPT_C10	1	10000	0.0162689804772234	237	150	9220	260
EPT-0E	EPT-0P	uce-9044_EPT_C10	1	10000	0.0137246621621621	237	130	9472	8
EPT-0E	EPT-0O	uce-9044_EPT_C10	1	10000	0.0156630699617124	237	360	22984	716
EPT-0E	EPT-0N	uce-9044_EPT_C10	1	10000	0.0114135206321334	228	52	4556	184
EPT-0E	EPT-0L	uce-9044_EPT_C10	1	10000	0.0110262934690415	236	52	4716	24
EPT-0E	EPT-0J	uce-9044_EPT_C10	1	10000	0.0156470256554835	237	222	14188	32
EPT-0E	EPT-0I	uce-9044_EPT_C10	1	10000	0.014467791939373	237	336	23224	476
EPT-0E	EPT-0H	uce-9044_EPT_C10	1	10000	0.0172120696982575	237	162	9412	68
EPT-0E	EPT-0F	uce-9044_EPT_C10	1	10000	0.0155440414507772	237	360	23160	540
EPT-0D	EPT-0P	uce-9044_EPT_C10	1	10000	0.0116197183098591	237	66	5680	8
EPT-0F	EPT-0P	uce-9044_EPT_C10	1	10000	0.0131578947368421	237	122	9272	208
EPT-0H	EPT-0I	uce-9044_EPT_C10	1	10000	0.0151384083044982	237	140	9248	232
EPT-0H	EPT-0J	uce-9044_EPT_C10	1	10000	0.0134656272147413	237	76	5644	44
EPT-0H	EPT-0L	uce-9044_EPT_C10	1	10000	0.0117270788912579	236	22	1876	20
EPT-0N	EPT-0O	uce-9044_EPT_C10	1	10000	0.011754068716094	228	52	4424	316
EPT-0L	EPT-0P	uce-9044_EPT_C10	1	10000	0.0074152542372881	236	14	1888	8
EPT-0L	EPT-0O	uce-9044_EPT_C10	1	10000	0.0113438045375218	236	52	4584	156
EPT-0L	EPT-0N	uce-9044_EPT_C10	1	10000	0.006578947368421	228	6	912	36
EPT-0J	EPT-0P	uce-9044_EPT_C10	1	10000	0.0123239436619718	237	70	5680	8
EPT-0J	EPT-0O	uce-9044_EPT_C10	1	10000	0.014219384793964	237	196	13784	436
EPT-0J	EPT-0N	uce-9044_EPT_C10	1	10000	0.0116959064327485	228	32	2736	108
EPT-0D	EPT-0O	uce-9044_EPT_C10	1	10000	0.0133526850507982	237	184	13780	440
EPT-0J	EPT-0L	uce-9044_EPT_C10	1	10000	0.0112994350282485	236	32	2832	12
EPT-0I	EPT-0O	uce-9044_EPT_C10	1	10000	0.0144222261546628	237	326	22604	1096
EPT-0I	EPT-0N	uce-9044_EPT_C10	1	10000	0.0098302055406613	228	44	4476	264
EPT-0I	EPT-0L	uce-9044_EPT_C10	1	10000	0.0095073465859982	236	44	4628	112
EPT-0I	EPT-0J	uce-9044_EPT_C10	1	10000	0.013789141051422	237	192	13924	296
EPT-0H	EPT-0P	uce-9044_EPT_C10	1	10000	0.0143312101910828	237	54	3768	24
EPT-0H	EPT-0O	uce-9044_EPT_C10	1	10000	0.0161783996501967	237	148	9148	332
EPT-0H	EPT-0N	uce-9044_EPT_C10	1	10000	0.0121412803532008	228	22	1812	84
EPT-0I	EPT-0P	uce-9044_EPT_C10	1	10000	0.0122633390705679	237	114	9296	184
EPT-0D	EPT-0N	uce-9044_EPT_C10	1	10000	0.0087719298245614	228	24	2736	108
EPT-0D	EPT-0L	uce-9044_EPT_C10	1	10000	0.0084865629420084	236	24	2828	16
EPT-0D	EPT-0J	uce-9044_EPT_C10	1	10000	0.0129290079924776	237	110	8508	24
EPT-0B	EPT-0H	uce-9044_EPT_C10	1	10000	0.0142146410803127	237	80	5628	60
EPT-0B	EPT-0F	uce-9044_EPT_C10	1	10000	0.014001154734411	237	194	13856	364
EPT-0B	EPT-0E	uce-9044_EPT_C10	1	10000	0.0138535482046932	237	196	14148	72
EPT-0B	EPT-0D	uce-9044_EPT_C10	1	10000	0.0117813383600377	237	100	8488	44
EPT-0B	EPT-0C	uce-9044_EPT_C10	1	10000	0.0138265185535334	237	234	16924	140
EPT-0A	EPT-0P	uce-9044_EPT_C10	1	10000	0.0116156282998944	237	88	7576	8
EPT-0A	EPT-0O	uce-9044_EPT_C10	1	10000	0.0142546245919477	237	262	18380	580
EPT-0B	EPT-0I	uce-9044_EPT_C10	1	10000	0.0128131298589116	237	178	13892	328
EPT-0A	EPT-0N	uce-9044_EPT_C10	1	10000	0.0093304061470911	228	34	3644	148
EPT-0A	EPT-0J	uce-9044_EPT_C10	1	10000	0.013041945717307	237	148	11348	28
EPT-0A	EPT-0I	uce-9044_EPT_C10	1	10000	0.0133505598621877	237	248	18576	384
EPT-0A	EPT-0H	uce-9044_EPT_C10	1	10000	0.0148698884758364	237	112	7532	52
EPT-0A	EPT-0F	uce-9044_EPT_C10	1	10000	0.0139278773483049	237	258	18524	436
EPT-0A	EPT-0E	uce-9044_EPT_C10	1	10000	0.0146903403086028	237	278	18924	36
EPT-0A	EPT-0D	uce-9044_EPT_C10	1	10000	0.0123369756785336	237	140	11348	28
EPT-0A	EPT-0C	uce-9044_EPT_C10	1	10000	0.0139625309296571	237	316	22632	120
EPT-0A	EPT-0L	uce-9044_EPT_C10	1	10000	0.0090137857900318	236	34	3772	20
EPT-0N	EPT-0P	uce-9044_EPT_C10	1	10000	0.0076754385964912	228	14	1824	72
EPT-0B	EPT-0J	uce-9044_EPT_C10	1	10000	0.0139019792648444	237	118	8488	44
EPT-0B	EPT-0N	uce-9044_EPT_C10	1	10000	0.0102339181286549	228	28	2736	108
EPT-0D	EPT-0I	uce-9044_EPT_C10	1	10000	0.0123492245835726	237	172	13928	292
EPT-0D	EPT-0H	uce-9044_EPT_C10	1	10000	0.0138199858256555	237	78	5644	44
EPT-0D	EPT-0F	uce-9044_EPT_C10	1	10000	0.0131048387096774	237	182	13888	332
EPT-0D	EPT-0E	uce-9044_EPT_C10	1	10000	0.0139554553143501	237	198	14188	32
EPT-0C	EPT-0P	uce-9044_EPT_C10	1	10000	0.0130649717514124	237	148	11328	48
EPT-0C	EPT-0O	uce-9044_EPT_C10	1	10000	0.0155749636098981	237	428	27480	960
EPT-0C	EPT-0N	uce-9044_EPT_C10	1	10000	0.0102714600146735	228	56	5452	236
EPT-0B	EPT-0L	uce-9044_EPT_C10	1	10000	0.0099150141643059	236	28	2824	20
EPT-0C	EPT-0L	uce-9044_EPT_C10	1	10000	0.0099290780141843	236	56	5640	48
EPT-0C	EPT-0I	uce-9044_EPT_C10	1	10000	0.0142589658648998	237	396	27772	668
EPT-0C	EPT-0H	uce-9044_EPT_C10	1	10000	0.01545842217484	237	174	11256	120
EPT-0C	EPT-0F	uce-9044_EPT_C10	1	10000	0.0145869439630271	237	404	27696	744
EPT-0C	EPT-0E	uce-9044_EPT_C10	1	10000	0.0159033078880407	237	450	28296	144
EPT-0C	EPT-0D	uce-9044_EPT_C10	1	10000	0.0130803676643884	237	222	16972	92
EPT-0B	EPT-0P	uce-9044_EPT_C10	1	10000	0.0123587570621468	237	70	5664	24
EPT-0B	EPT-0O	uce-9044_EPT_C10	1	10000	0.014115250291036	237	194	13744	476
EPT-0C	EPT-0J	uce-9044_EPT_C10	1	10000	0.0152050919377652	237	258	16968	96
EPT-0O	EPT-0P	uce-9044_EPT_C10	1	10000	0.0134782608695652	237	124	9200	280
EPT-0A	EPT-0B	uce-9045_EPT_C12	1	10000	0.0265151515151515	11	14	528	0
EPT-0F	EPT-0O	uce-9045_EPT_C12	1	10000	0.0	11	0	1100	0
EPT-0F	EPT-0N	uce-9045_EPT_C12	1	10000	0.0454545454545454	11	10	220	0
EPT-0F	EPT-0L	uce-9045_EPT_C12	1	10000	0.0	11	0	220	0
EPT-0F	EPT-0J	uce-9045_EPT_C12	1	10000	0.0	11	0	660	0
EPT-0F	EPT-0I	uce-9045_EPT_C12	1	10000	0.009090909090909	11	10	1100	0
EPT-0F	EPT-0H	uce-9045_EPT_C12	1	10000	0.0	11	0	440	0
EPT-0E	EPT-0P	uce-9045_EPT_C12	1	10000	0.009090909090909	11	4	440	0
EPT-0E	EPT-0O	uce-9045_EPT_C12	1	10000	0.009090909090909	11	10	1100	0
EPT-0E	EPT-0N	uce-9045_EPT_C12	1	10000	0.0454545454545454	11	10	220	0
EPT-0E	EPT-0L	uce-9045_EPT_C12	1	10000	0.009090909090909	11	2	220	0
EPT-0E	EPT-0J	uce-9045_EPT_C12	1	10000	0.009090909090909	11	6	660	0
EPT-0E	EPT-0I	uce-9045_EPT_C12	1	10000	0.0181818181818181	11	20	1100	0
EPT-0E	EPT-0H	uce-9045_EPT_C12	1	10000	0.009090909090909	11	4	440	0
EPT-0E	EPT-0F	uce-9045_EPT_C12	1	10000	0.009090909090909	11	10	1100	0
EPT-0D	EPT-0P	uce-9045_EPT_C12	1	10000	0.0	11	0	264	0
EPT-0F	EPT-0P	uce-9045_EPT_C12	1	10000	0.0	11	0	440	0
EPT-0H	EPT-0I	uce-9045_EPT_C12	1	10000	0.009090909090909	11	4	440	0
EPT-0H	EPT-0J	uce-9045_EPT_C12	1	10000	0.0	11	0	264	0
EPT-0H	EPT-0L	uce-9045_EPT_C12	1	10000	0.0	11	0	88	0
EPT-0N	EPT-0O	uce-9045_EPT_C12	1	10000	0.0454545454545454	11	10	220	0
EPT-0L	EPT-0P	uce-9045_EPT_C12	1	10000	0.0	11	0	88	0
EPT-0L	EPT-0O	uce-9045_EPT_C12	1	10000	0.0	11	0	220	0
EPT-0L	EPT-0N	uce-9045_EPT_C12	1	10000	0.0454545454545454	11	2	44	0
EPT-0J	EPT-0P	uce-9045_EPT_C12	1	10000	0.0	11	0	264	0
EPT-0J	EPT-0O	uce-9045_EPT_C12	1	10000	0.0	11	0	660	0
EPT-0J	EPT-0N	uce-9045_EPT_C12	1	10000	0.0454545454545454	11	6	132	0
EPT-0D	EPT-0O	uce-9045_EPT_C12	1	10000	0.0	11	0	660	0
EPT-0J	EPT-0L	uce-9045_EPT_C12	1	10000	0.0	11	0	132	0
EPT-0I	EPT-0O	uce-9045_EPT_C12	1	10000	0.009090909090909	11	10	1100	0
EPT-0I	EPT-0N	uce-9045_EPT_C12	1	10000	0.0545454545454545	11	12	220	0
EPT-0I	EPT-0L	uce-9045_EPT_C12	1	10000	0.009090909090909	11	2	220	0
EPT-0I	EPT-0J	uce-9045_EPT_C12	1	10000	0.009090909090909	11	6	660	0
EPT-0H	EPT-0P	uce-9045_EPT_C12	1	10000	0.0	11	0	176	0
EPT-0H	EPT-0O	uce-9045_EPT_C12	1	10000	0.0	11	0	440	0
EPT-0H	EPT-0N	uce-9045_EPT_C12	1	10000	0.0454545454545454	11	4	88	0
EPT-0I	EPT-0P	uce-9045_EPT_C12	1	10000	0.009090909090909	11	4	440	0
EPT-0D	EPT-0N	uce-9045_EPT_C12	1	10000	0.0454545454545454	11	6	132	0
EPT-0D	EPT-0L	uce-9045_EPT_C12	1	10000	0.0	11	0	132	0
EPT-0D	EPT-0J	uce-9045_EPT_C12	1	10000	0.0	11	0	396	0
EPT-0B	EPT-0H	uce-9045_EPT_C12	1	10000	0.0151515151515151	11	4	264	0
EPT-0B	EPT-0F	uce-9045_EPT_C12	1	10000	0.0151515151515151	11	10	660	0
EPT-0B	EPT-0E	uce-9045_EPT_C12	1	10000	0.0242424242424242	11	16	660	0
EPT-0B	EPT-0D	uce-9045_EPT_C12	1	10000	0.0151515151515151	11	6	396	0
EPT-0B	EPT-0C	uce-9045_EPT_C12	1	10000	0.0227272727272727	11	18	792	0
EPT-0A	EPT-0P	uce-9045_EPT_C12	1	10000	0.0113636363636363	11	4	352	0
EPT-0A	EPT-0O	uce-9045_EPT_C12	1	10000	0.0113636363636363	11	10	880	0
EPT-0B	EPT-0I	uce-9045_EPT_C12	1	10000	0.0212121212121212	11	14	660	0
EPT-0A	EPT-0N	uce-9045_EPT_C12	1	10000	0.0454545454545454	11	8	176	0
EPT-0A	EPT-0J	uce-9045_EPT_C12	1	10000	0.0113636363636363	11	6	528	0
EPT-0A	EPT-0I	uce-9045_EPT_C12	1	10000	0.0204545454545454	11	18	880	0
EPT-0A	EPT-0H	uce-9045_EPT_C12	1	10000	0.0113636363636363	11	4	352	0
EPT-0A	EPT-0F	uce-9045_EPT_C12	1	10000	0.0113636363636363	11	10	880	0
EPT-0A	EPT-0E	uce-9045_EPT_C12	1	10000	0.0181818181818181	11	16	880	0
EPT-0A	EPT-0D	uce-9045_EPT_C12	1	10000	0.0113636363636363	11	6	528	0
EPT-0A	EPT-0C	uce-9045_EPT_C12	1	10000	0.0170454545454545	11	18	1056	0
EPT-0A	EPT-0L	uce-9045_EPT_C12	1	10000	0.0113636363636363	11	2	176	0
EPT-0N	EPT-0P	uce-9045_EPT_C12	1	10000	0.0454545454545454	11	4	88	0
EPT-0B	EPT-0J	uce-9045_EPT_C12	1	10000	0.0151515151515151	11	6	396	0
EPT-0B	EPT-0N	uce-9045_EPT_C12	1	10000	0.0606060606060606	11	8	132	0
EPT-0D	EPT-0I	uce-9045_EPT_C12	1	10000	0.009090909090909	11	6	660	0
EPT-0D	EPT-0H	uce-9045_EPT_C12	1	10000	0.0	11	0	264	0
EPT-0D	EPT-0F	uce-9045_EPT_C12	1	10000	0.0	11	0	660	0
EPT-0D	EPT-0E	uce-9045_EPT_C12	1	10000	0.009090909090909	11	6	660	0
EPT-0C	EPT-0P	uce-9045_EPT_C12	1	10000	0.0075757575757575	11	4	528	0
EPT-0C	EPT-0O	uce-9045_EPT_C12	1	10000	0.0075757575757575	11	10	1320	0
EPT-0C	EPT-0N	uce-9045_EPT_C12	1	10000	0.0454545454545454	11	12	264	0
EPT-0B	EPT-0L	uce-9045_EPT_C12	1	10000	0.0151515151515151	11	2	132	0
EPT-0C	EPT-0L	uce-9045_EPT_C12	1	10000	0.0075757575757575	11	2	264	0
EPT-0C	EPT-0I	uce-9045_EPT_C12	1	10000	0.0166666666666666	11	22	1320	0
EPT-0C	EPT-0H	uce-9045_EPT_C12	1	10000	0.0075757575757575	11	4	528	0
EPT-0C	EPT-0F	uce-9045_EPT_C12	1	10000	0.0075757575757575	11	10	1320	0
EPT-0C	EPT-0E	uce-9045_EPT_C12	1	10000	0.0151515151515151	11	20	1320	0
EPT-0C	EPT-0D	uce-9045_EPT_C12	1	10000	0.0075757575757575	11	6	792	0
EPT-0B	EPT-0P	uce-9045_EPT_C12	1	10000	0.0151515151515151	11	4	264	0
EPT-0B	EPT-0O	uce-9045_EPT_C12	1	10000	0.0151515151515151	11	10	660	0
EPT-0C	EPT-0J	uce-9045_EPT_C12	1	10000	0.0075757575757575	11	6	792	0
EPT-0O	EPT-0P	uce-9045_EPT_C12	1	10000	0.0	11	0	440	0
EPT-0A	EPT-0B	uce-9046_EPT_C3	1	10000	0.021505376344086	38	32	1488	576
EPT-0F	EPT-0O	uce-9046_EPT_C3	1	10000	0.0307424593967517	43	106	3448	852
EPT-0F	EPT-0N	uce-9046_EPT_C3	1	10000	0.0491803278688524	42	36	732	128
EPT-0F	EPT-0L	uce-9046_EPT_C3	1	10000	0.0	29	0	572	288
EPT-0F	EPT-0J	uce-9046_EPT_C3	1	10000	0.0378228782287822	43	82	2168	412
EPT-0F	EPT-0I	uce-9046_EPT_C3	1	10000	0.0260416666666666	43	90	3456	844
EPT-0F	EPT-0H	uce-9046_EPT_C3	1	10000	0.0430555555555555	40	62	1440	280
EPT-0E	EPT-0P	uce-9046_EPT_C3	1	10000	0.0368852459016393	42	54	1464	256
EPT-0E	EPT-0O	uce-9046_EPT_C3	1	10000	0.0338302752293578	43	118	3488	812
EPT-0E	EPT-0N	uce-9046_EPT_C3	1	10000	0.0459459459459459	42	34	740	120
EPT-0E	EPT-0L	uce-9046_EPT_C3	1	10000	0.0034482758620689	29	2	580	280
EPT-0E	EPT-0J	uce-9046_EPT_C3	1	10000	0.0374087591240875	43	82	2192	388
EPT-0E	EPT-0I	uce-9046_EPT_C3	1	10000	0.0303899082568807	43	106	3488	812
EPT-0E	EPT-0H	uce-9046_EPT_C3	1	10000	0.0412087912087912	40	60	1456	264
EPT-0E	EPT-0F	uce-9046_EPT_C3	1	10000	0.0190972222222222	43	66	3456	844
EPT-0D	EPT-0P	uce-9046_EPT_C3	1	10000	0.0317073170731707	41	26	820	212
EPT-0F	EPT-0P	uce-9046_EPT_C3	1	10000	0.0317679558011049	42	46	1448	272
EPT-0H	EPT-0I	uce-9046_EPT_C3	1	10000	0.0560109289617486	40	82	1464	256
EPT-0H	EPT-0J	uce-9046_EPT_C3	1	10000	0.05	40	46	920	112
EPT-0H	EPT-0L	uce-9046_EPT_C3	1	10000	0.0	29	0	232	112
EPT-0N	EPT-0O	uce-9046_EPT_C3	1	10000	0.0561497326203208	42	42	748	112
EPT-0L	EPT-0P	uce-9046_EPT_C3	1	10000	0.0172413793103448	29	4	232	112
EPT-0L	EPT-0O	uce-9046_EPT_C3	1	10000	0.0072463768115942	29	4	552	308
EPT-0L	EPT-0N	uce-9046_EPT_C3	1	10000	0.0172413793103448	29	2	116	56
EPT-0J	EPT-0P	uce-9046_EPT_C3	1	10000	0.0560344827586206	42	52	928	104
EPT-0J	EPT-0O	uce-9046_EPT_C3	1	10000	0.0507246376811594	43	112	2208	372
EPT-0J	EPT-0N	uce-9046_EPT_C3	1	10000	0.0550847457627118	42	26	472	44
EPT-0D	EPT-0O	uce-9046_EPT_C3	1	10000	0.0314401622718052	41	62	1972	608
EPT-0J	EPT-0L	uce-9046_EPT_C3	1	10000	0.0057471264367816	29	2	348	168
EPT-0I	EPT-0O	uce-9046_EPT_C3	1	10000	0.042420814479638	43	150	3536	764
EPT-0I	EPT-0N	uce-9046_EPT_C3	1	10000	0.0564516129032258	42	42	744	116
EPT-0I	EPT-0L	uce-9046_EPT_C3	1	10000	0.0071942446043165	29	4	556	304
EPT-0I	EPT-0J	uce-9046_EPT_C3	1	10000	0.0490018148820326	43	108	2204	376
EPT-0H	EPT-0P	uce-9046_EPT_C3	1	10000	0.0681818181818181	40	42	616	72
EPT-0H	EPT-0O	uce-9046_EPT_C3	1	10000	0.0558583106267029	40	82	1468	252
EPT-0H	EPT-0N	uce-9046_EPT_C3	1	10000	0.0576923076923076	40	18	312	32
EPT-0I	EPT-0P	uce-9046_EPT_C3	1	10000	0.0407608695652173	42	60	1472	248
EPT-0D	EPT-0N	uce-9046_EPT_C3	1	10000	0.0528846153846153	41	22	416	100
EPT-0D	EPT-0L	uce-9046_EPT_C3	1	10000	0.0	29	0	332	184
EPT-0D	EPT-0J	uce-9046_EPT_C3	1	10000	0.0375816993464052	41	46	1224	324
EPT-0B	EPT-0H	uce-9046_EPT_C3	1	10000	0.054054054054054	38	48	888	144
EPT-0B	EPT-0F	uce-9046_EPT_C3	1	10000	0.0238095238095238	38	50	2100	480
EPT-0B	EPT-0E	uce-9046_EPT_C3	1	10000	0.0291902071563088	38	62	2124	456
EPT-0B	EPT-0D	uce-9046_EPT_C3	1	10000	0.0252525252525252	38	30	1188	360
EPT-0B	EPT-0C	uce-9046_EPT_C3	1	10000	0.0338050314465408	38	86	2544	552
EPT-0A	EPT-0P	uce-9046_EPT_C3	1	10000	0.029296875	42	30	1024	352
EPT-0A	EPT-0O	uce-9046_EPT_C3	1	10000	0.025	43	62	2480	960
EPT-0B	EPT-0I	uce-9046_EPT_C3	1	10000	0.0375234521575985	38	80	2132	448
EPT-0A	EPT-0N	uce-9046_EPT_C3	1	10000	0.0384615384615384	42	20	520	168
EPT-0A	EPT-0J	uce-9046_EPT_C3	1	10000	0.0287206266318537	43	44	1532	532
EPT-0A	EPT-0I	uce-9046_EPT_C3	1	10000	0.0219512195121951	43	54	2460	980
EPT-0A	EPT-0H	uce-9046_EPT_C3	1	10000	0.0314960629921259	40	32	1016	360
EPT-0A	EPT-0F	uce-9046_EPT_C3	1	10000	0.0131362889983579	43	32	2436	1004
EPT-0A	EPT-0E	uce-9046_EPT_C3	1	10000	0.0162074554294975	43	40	2468	972
EPT-0A	EPT-0D	uce-9046_EPT_C3	1	10000	0.0140845070422535	41	20	1420	644
EPT-0A	EPT-0C	uce-9046_EPT_C3	1	10000	0.0178571428571428	43	54	3024	1104
EPT-0A	EPT-0L	uce-9046_EPT_C3	1	10000	0.0046296296296296	29	2	432	256
EPT-0N	EPT-0P	uce-9046_EPT_C3	1	10000	0.0625	42	20	320	24
EPT-0B	EPT-0J	uce-9046_EPT_C3	1	10000	0.048048048048048	38	64	1332	216
EPT-0B	EPT-0N	uce-9046_EPT_C3	1	10000	0.054054054054054	38	24	444	72
EPT-0D	EPT-0I	uce-9046_EPT_C3	1	10000	0.0265306122448979	41	52	1960	620
EPT-0D	EPT-0H	uce-9046_EPT_C3	1	10000	0.0416666666666666	40	34	816	216
EPT-0D	EPT-0F	uce-9046_EPT_C3	1	10000	0.0134297520661157	41	26	1936	644
EPT-0D	EPT-0E	uce-9046_EPT_C3	1	10000	0.0204081632653061	41	40	1960	620
EPT-0C	EPT-0P	uce-9046_EPT_C3	1	10000	0.0431415929203539	42	78	1808	256
EPT-0C	EPT-0O	uce-9046_EPT_C3	1	10000	0.0375	43	162	4320	840
EPT-0C	EPT-0N	uce-9046_EPT_C3	1	10000	0.0491452991452991	42	46	936	96
EPT-0B	EPT-0L	uce-9046_EPT_C3	1	10000	0.0057471264367816	29	2	348	168
EPT-0C	EPT-0L	uce-9046_EPT_C3	1	10000	0.003012048192771	29	2	664	368
EPT-0C	EPT-0I	uce-9046_EPT_C3	1	10000	0.0341121495327102	43	146	4280	880
EPT-0C	EPT-0H	uce-9046_EPT_C3	1	10000	0.0461711711711711	40	82	1776	288
EPT-0C	EPT-0F	uce-9046_EPT_C3	1	10000	0.0234225621414913	43	98	4184	976
EPT-0C	EPT-0E	uce-9046_EPT_C3	1	10000	0.0255198487712665	43	108	4232	928
EPT-0C	EPT-0D	uce-9046_EPT_C3	1	10000	0.0250836120401337	41	60	2392	704
EPT-0B	EPT-0P	uce-9046_EPT_C3	1	10000	0.0405405405405405	38	36	888	144
EPT-0B	EPT-0O	uce-9046_EPT_C3	1	10000	0.0413533834586466	38	88	2128	452
EPT-0C	EPT-0J	uce-9046_EPT_C3	1	10000	0.0415430267062314	43	112	2696	400
EPT-0O	EPT-0P	uce-9046_EPT_C3	1	10000	0.0474254742547425	42	70	1476	244
EPT-0A	EPT-0B	uce-9156_EPT_C5	1	10000	0.0203252032520325	41	40	1968	0
EPT-0F	EPT-0O	uce-9156_EPT_C5	1	10000	0.0087628865979381	41	34	3880	220
EPT-0F	EPT-0N	uce-9156_EPT_C5	1	10000	0.0051546391752577	41	4	776	44
EPT-0F	EPT-0L	uce-9156_EPT_C5	1	10000	0.0051546391752577	41	4	776	44
EPT-0F	EPT-0J	uce-9156_EPT_C5	1	10000	0.0146048109965635	41	34	2328	132
EPT-0F	EPT-0I	uce-9156_EPT_C5	1	10000	0.0128865979381443	41	50	3880	220
